Date,Region,Service,Daily_Usage_Units,Peak_Usage_Units,VM_Count,Storage_TB,Season,Econ_Index,Downtime_Min
2020-03-11,Central India,Storage,0,0,0,571,Spring,83,1
2020-03-12,East US,Compute,131555,154500,13825,0,Spring,108,0
2020-03-12,East US,Storage,0,0,0,883,Spring,85,1
2020-03-12,West Europe,Compute,130854,159093,6956,0,Spring,109,3
2020-03-12,West Europe,Storage,0,0,0,991,Spring,86,3
2020-03-12,Central India,Compute,71904,76233,13592,0,Spring,84,0
2020-03-12,Central India,Storage,0,0,0,867,Spring,106,3
2020-03-13,East US,Compute,121251,141600,9053,0,Spring,107,0
2020-03-13,East US,Storage,0,0,0,1031,Spring,89,3
2020-03-13,West Europe,Compute,146519,162940,8798,0,Spring,83,0
2020-03-13,West Europe,Storage,0,0,0,753,Spring,104,2
2020-03-13,Central India,Compute,139359,149246,7610,0,Spring,105,2
2020-03-13,Central India,Storage,0,0,0,933,Spring,102,0
2020-03-14,East US,Compute,149647,177096,11326,0,Spring,96,0
2020-03-14,East US,Storage,0,0,0,516,Spring,102,2
2020-03-14,West Europe,Compute,150292,160857,12561,0,Spring,108,3
2020-03-14,West Europe,Storage,0,0,0,562,Spring,109,0
2020-03-14,Central India,Compute,101523,124103,10987,0,Spring,108,0
2020-03-14,Central India,Storage,0,0,0,939,Spring,81,1
2020-03-15,East US,Compute,122344,151437,9612,0,Spring,109,0
2020-03-15,East US,Storage,0,0,0,982,Spring,95,1
2020-03-15,West Europe,Compute,79887,91357,13993,0,Spring,80,3
2020-03-15,West Europe,Storage,0,0,0,381,Spring,89,0
2020-03-15,Central India,Compute,123740,151107,8521,0,Spring,94,0
2020-03-15,Central India,Storage,0,0,0,889,Spring,108,1
2020-03-16,East US,Compute,63191,72152,13350,0,Spring,100,0
2020-03-16,East US,Storage,0,0,0,794,Spring,87,0
2020-03-16,West Europe,Compute,60456,64050,7837,0,Spring,94,1
2020-03-16,West Europe,Storage,0,0,0,1076,Spring,91,0
2020-03-16,Central India,Compute,167010,202067,14209,0,Spring,98,1
2020-03-16,Central India,Storage,0,0,0,747,Spring,87,0
2020-03-17,East US,Compute,78341,91378,6089,0,Spring,86,1
2020-03-17,East US,Storage,0,0,0,1158,Spring,85,3
2020-03-17,West Europe,Compute,144065,179725,11460,0,Spring,90,0
2020-03-17,West Europe,Storage,0,0,0,860,Spring,87,0
2020-03-17,Central India,Compute,54442,58407,14336,0,Spring,82,1
2020-03-17,Central India,Storage,0,0,0,433,Spring,82,0
2020-03-18,East US,Compute,128872,135568,8734,0,Spring,89,2
2020-03-18,East US,Storage,0,0,0,712,Spring,93,2
2020-03-18,West Europe,Compute,144253,163097,14327,0,Spring,94,2
2020-03-18,West Europe,Storage,0,0,0,1027,Spring,87,2
2020-03-18,Central India,Compute,69956,79361,13973,0,Spring,105,0
2020-03-18,Central India,Storage,0,0,0,474,Spring,99,3
2020-03-19,East US,Compute,142701,176774,8622,0,Spring,109,1
2020-03-19,East US,Storage,0,0,0,652,Spring,88,1
2020-03-19,West Europe,Compute,114239,131231,12346,0,Spring,100,1
2020-03-19,West Europe,Storage,0,0,0,898,Spring,108,3
2020-03-19,Central India,Compute,127171,152282,11878,0,Spring,97,1
2020-03-19,Central India,Storage,0,0,0,315,Spring,94,3
2020-03-20,East US,Compute,140011,158606,6113,0,Spring,107,2
2020-03-20,East US,Storage,0,0,0,1169,Spring,86,0
2020-03-20,West Europe,Compute,174210,217013,10974,0,Spring,109,0
2020-03-20,West Europe,Storage,0,0,0,921,Spring,88,0
2020-03-20,Central India,Compute,102485,110904,12131,0,Spring,105,3
2020-03-20,Central India,Storage,0,0,0,739,Spring,95,3
2020-03-21,East US,Compute,64662,75743,14359,0,Spring,95,1
2020-03-21,East US,Storage,0,0,0,476,Spring,100,3
2020-03-21,West Europe,Compute,75176,91019,3932,0,Spring,85,0
2020-03-21,West Europe,Storage,0,0,0,848,Spring,103,3
2020-03-21,Central India,Compute,134991,151651,8123,0,Spring,95,2
2020-03-21,Central India,Storage,0,0,0,317,Spring,100,1
2020-03-22,East US,Compute,120647,146486,9975,0,Spring,93,0
2020-03-22,East US,Storage,0,0,0,604,Spring,88,0
2020-03-22,West Europe,Compute,113831,134569,3341,0,Spring,100,0
2020-03-22,West Europe,Storage,0,0,0,827,Spring,93,1
2020-03-22,Central India,Compute,74902,83930,10598,0,Spring,93,0
2020-03-22,Central India,Storage,0,0,0,852,Spring,83,0
2020-03-23,East US,Compute,118588,139251,14032,0,Spring,96,0
2020-03-23,East US,Storage,0,0,0,456,Spring,99,0
2020-03-23,West Europe,Compute,104093,125550,13821,0,Spring,109,2
2020-03-23,West Europe,Storage,0,0,0,430,Spring,108,0
2020-03-23,Central India,Compute,166270,201102,14638,0,Spring,101,1
2020-03-23,Central India,Storage,0,0,0,734,Spring,90,0
2020-03-24,East US,Compute,120315,147623,4814,0,Spring,85,3
2020-03-24,East US,Storage,0,0,0,376,Spring,81,0
2020-03-24,West Europe,Compute,149448,181079,9337,0,Spring,80,0
2020-03-24,West Europe,Storage,0,0,0,313,Spring,97,3
2020-03-24,Central India,Compute,75416,87017,3957,0,Spring,100,0
2020-03-24,Central India,Storage,0,0,0,1121,Spring,101,3
2020-03-25,East US,Compute,62564,67218,12762,0,Spring,81,3
2020-03-25,East US,Storage,0,0,0,801,Spring,91,0
2020-03-25,West Europe,Compute,69654,76242,9932,0,Spring,101,3
2020-03-25,West Europe,Storage,0,0,0,670,Spring,84,0
2020-03-25,Central India,Compute,137381,165013,5991,0,Spring,93,1
2020-03-25,Central India,Storage,0,0,0,833,Spring,95,0
2020-03-26,East US,Compute,113235,131930,13354,0,Spring,97,0
2020-03-26,East US,Storage,0,0,0,890,Spring,84,0
2020-03-26,West Europe,Compute,138296,154084,3926,0,Spring,90,2
2020-03-26,West Europe,Storage,0,0,0,1035,Spring,86,0
2020-03-26,Central India,Compute,59222,68520,6000,0,Spring,109,0
2020-03-26,Central India,Storage,0,0,0,721,Spring,89,0
2020-03-27,East US,Compute,111613,117942,10058,0,Spring,80,0
2020-03-27,East US,Storage,0,0,0,969,Spring,105,0
2020-03-27,West Europe,Compute,95892,116482,11454,0,Spring,89,0
2020-03-27,West Europe,Storage,0,0,0,635,Spring,106,3
2020-03-27,Central India,Compute,118192,136960,14709,0,Spring,103,0
2020-03-27,Central India,Storage,0,0,0,437,Spring,97,0
2020-03-28,East US,Compute,129882,147439,14990,0,Spring,96,2
2020-03-28,East US,Storage,0,0,0,624,Spring,106,1
2020-03-28,West Europe,Compute,172329,214714,12179,0,Spring,103,0
2020-03-28,West Europe,Storage,0,0,0,562,Spring,80,0
2020-03-28,Central India,Compute,66778,81454,10739,0,Spring,88,3
2020-03-28,Central India,Storage,0,0,0,511,Spring,94,0
2020-03-29,East US,Compute,72489,84309,10921,0,Spring,103,3
2020-03-29,East US,Storage,0,0,0,1120,Spring,89,0
2020-03-29,West Europe,Compute,71661,79233,8145,0,Spring,95,0
2020-03-29,West Europe,Storage,0,0,0,563,Spring,81,2
2020-03-29,Central India,Compute,95513,113960,5064,0,Spring,101,0
2020-03-29,Central India,Storage,0,0,0,1054,Spring,101,0
2020-03-30,East US,Compute,59388,70413,12777,0,Spring,104,2
2020-03-30,East US,Storage,0,0,0,498,Spring,92,1
2020-03-30,West Europe,Compute,89756,99478,9720,0,Spring,109,0
2020-03-30,West Europe,Storage,0,0,0,708,Spring,89,0
2020-03-30,Central India,Compute,73834,91370,10389,0,Spring,84,2
2020-03-30,Central India,Storage,0,0,0,749,Spring,109,1
2020-03-31,East US,Compute,89207,99513,3323,0,Spring,98,0
2020-03-31,East US,Storage,0,0,0,969,Spring,107,1
2020-03-31,West Europe,Compute,97539,111630,9803,0,Spring,100,0
2020-03-31,West Europe,Storage,0,0,0,824,Spring,83,0
2020-03-31,Central India,Compute,115209,130359,4588,0,Spring,108,0
2020-03-31,Central India,Storage,0,0,0,668,Spring,80,0
2020-04-01,East US,Compute,74703,79105,11232,0,Spring,100,2
2020-04-01,East US,Storage,0,0,0,732,Spring,85,0
2020-04-01,West Europe,Compute,52315,63054,10191,0,Spring,89,0
2020-04-01,West Europe,Storage,0,0,0,1055,Spring,96,1
2020-04-01,Central India,Compute,153664,174470,4528,0,Spring,87,0
2020-04-01,Central India,Storage,0,0,0,985,Spring,85,0
2020-04-02,East US,Compute,177569,194989,7615,0,Spring,102,1
2020-04-02,East US,Storage,0,0,0,1085,Spring,85,0
2020-04-02,West Europe,Compute,119967,127851,13086,0,Spring,83,0
2020-04-02,West Europe,Storage,0,0,0,655,Spring,95,1
2020-04-02,Central India,Compute,116274,130218,9874,0,Spring,98,2
2020-04-02,Central India,Storage,0,0,0,398,Spring,83,0
2020-04-03,East US,Compute,167129,183515,8654,0,Spring,106,1
2020-04-03,East US,Storage,0,0,0,548,Spring,84,0
2020-04-03,West Europe,Compute,128523,154791,12886,0,Spring,95,0
2020-04-03,West Europe,Storage,0,0,0,729,Spring,101,0
2020-04-03,Central India,Compute,126620,145292,11492,0,Spring,85,0
2020-04-03,Central India,Storage,0,0,0,1034,Spring,88,1
2020-04-04,East US,Compute,83095,98132,13174,0,Spring,86,0
2020-04-04,East US,Storage,0,0,0,397,Spring,96,3
2020-04-04,West Europe,Compute,154409,183759,11017,0,Spring,95,2
2020-04-04,West Europe,Storage,0,0,0,828,Spring,89,0
2020-04-04,Central India,Compute,109207,126545,8932,0,Spring,106,2
2020-04-04,Central India,Storage,0,0,0,950,Spring,86,2
2020-04-05,East US,Compute,107768,121283,3130,0,Spring,88,0
2020-04-05,East US,Storage,0,0,0,1174,Spring,93,0
2020-04-05,West Europe,Compute,172070,184112,8317,0,Spring,94,3
2020-04-05,West Europe,Storage,0,0,0,674,Spring,93,0
2020-04-05,Central India,Compute,179828,208147,11650,0,Spring,109,3
2020-04-05,Central India,Storage,0,0,0,506,Spring,92,3
2020-04-06,East US,Compute,149148,162876,6615,0,Spring,97,0
2020-04-06,East US,Storage,0,0,0,927,Spring,96,0
2020-04-06,West Europe,Compute,90004,105217,14141,0,Spring,97,0
2020-04-06,West Europe,Storage,0,0,0,586,Spring,96,3
2020-04-06,Central India,Compute,90005,107704,14209,0,Spring,96,1
2020-04-06,Central India,Storage,0,0,0,599,Spring,84,1
2020-04-07,East US,Compute,78529,89874,12211,0,Spring,101,0
2020-04-07,East US,Storage,0,0,0,779,Spring,86,0
2020-04-07,West Europe,Compute,89604,109317,9706,0,Spring,82,3
2020-04-07,West Europe,Storage,0,0,0,1056,Spring,102,0
2020-04-07,Central India,Compute,109440,124563,9127,0,Spring,87,0
2020-04-07,Central India,Storage,0,0,0,1123,Spring,108,1
2020-04-08,East US,Compute,103540,116812,7764,0,Spring,94,3
2020-04-08,East US,Storage,0,0,0,743,Spring,102,0
2020-04-08,West Europe,Compute,114937,130992,9694,0,Spring,87,0
2020-04-08,West Europe,Storage,0,0,0,413,Spring,83,0
2020-04-08,Central India,Compute,69629,75211,8479,0,Spring,97,3
2020-04-08,Central India,Storage,0,0,0,1048,Spring,108,0
2020-04-09,East US,Compute,61278,64416,9349,0,Spring,81,0
2020-04-09,East US,Storage,0,0,0,1172,Spring,87,0
2020-04-09,West Europe,Compute,111105,131665,5435,0,Spring,102,0
2020-04-09,West Europe,Storage,0,0,0,1194,Spring,109,0
2020-04-09,Central India,Compute,62942,76721,13005,0,Spring,109,0
2020-04-09,Central India,Storage,0,0,0,1154,Spring,86,0
2020-04-10,East US,Compute,94138,108389,12969,0,Spring,107,0
2020-04-10,East US,Storage,0,0,0,872,Spring,109,2
2020-04-10,West Europe,Compute,129544,161293,10755,0,Spring,86,3
2020-04-10,West Europe,Storage,0,0,0,416,Spring,100,0
2020-04-10,Central India,Compute,93375,115194,13773,0,Spring,94,3
2020-04-10,Central India,Storage,0,0,0,720,Spring,90,0
2020-04-11,East US,Compute,152881,166808,5270,0,Spring,97,0
2020-04-11,East US,Storage,0,0,0,680,Spring,86,0
2020-04-11,West Europe,Compute,96205,117589,14589,0,Spring,90,3
2020-04-11,West Europe,Storage,0,0,0,909,Spring,106,3
2020-04-11,Central India,Compute,163957,186721,6861,0,Spring,101,3
2020-04-11,Central India,Storage,0,0,0,417,Spring,92,1
2020-04-12,East US,Compute,161725,176361,5172,0,Spring,95,3
2020-04-12,East US,Storage,0,0,0,930,Spring,108,3
2020-04-12,West Europe,Compute,63175,72306,13633,0,Spring,97,3
2020-04-12,West Europe,Storage,0,0,0,465,Spring,83,0
2020-04-12,Central India,Compute,153019,171264,5882,0,Spring,87,1
2020-04-12,Central India,Storage,0,0,0,336,Spring,80,3
2020-04-13,East US,Compute,141170,161299,14438,0,Spring,87,0
2020-04-13,East US,Storage,0,0,0,736,Spring,90,0
2020-04-13,West Europe,Compute,178220,214340,7770,0,Spring,84,0
2020-04-13,West Europe,Storage,0,0,0,757,Spring,86,0
2020-04-13,Central India,Compute,125766,147938,3745,0,Spring,103,1
2020-04-13,Central India,Storage,0,0,0,785,Spring,97,1
2020-04-14,East US,Compute,119096,142419,6890,0,Spring,106,0
2020-04-14,East US,Storage,0,0,0,732,Spring,108,1
2020-04-14,West Europe,Compute,133923,155297,10817,0,Spring,101,3
2020-04-14,West Europe,Storage,0,0,0,1119,Spring,91,3
2020-04-14,Central India,Compute,75499,93101,10520,0,Spring,92,0
2020-04-14,Central India,Storage,0,0,0,1051,Spring,109,3
2020-04-15,East US,Compute,77403,87006,7238,0,Spring,103,0
2020-04-15,East US,Storage,0,0,0,894,Spring,84,3
2020-04-15,West Europe,Compute,148062,168311,12780,0,Spring,97,3
2020-04-15,West Europe,Storage,0,0,0,562,Spring,99,0
2020-04-15,Central India,Compute,79695,99436,8074,0,Spring,99,0
2020-04-15,Central India,Storage,0,0,0,1076,Spring,106,0
2020-04-16,East US,Compute,152353,187900,4155,0,Spring,108,0
2020-04-16,East US,Storage,0,0,0,1032,Spring,80,3
2020-04-16,West Europe,Compute,64488,72069,5513,0,Spring,84,2
2020-04-16,West Europe,Storage,0,0,0,1005,Spring,106,1
2020-04-16,Central India,Compute,159663,170413,7446,0,Spring,94,0
2020-04-16,Central India,Storage,0,0,0,965,Spring,80,2
2020-04-17,East US,Compute,79658,89720,9534,0,Spring,94,0
2020-04-17,East US,Storage,0,0,0,1142,Spring,80,0
2020-04-17,West Europe,Compute,169003,181737,8311,0,Spring,84,2
2020-04-17,West Europe,Storage,0,0,0,523,Spring,100,3
2020-04-17,Central India,Compute,110831,120690,12149,0,Spring,104,0
2020-04-17,Central India,Storage,0,0,0,1116,Spring,104,1
2020-04-18,East US,Compute,171786,206266,4128,0,Spring,107,1
2020-04-18,East US,Storage,0,0,0,418,Spring,108,0
2020-04-18,West Europe,Compute,147997,175563,11449,0,Spring,108,1
2020-04-18,West Europe,Storage,0,0,0,764,Spring,109,0
2020-04-18,Central India,Compute,89967,108395,5980,0,Spring,86,0
2020-04-18,Central India,Storage,0,0,0,432,Spring,80,0
2020-04-19,East US,Compute,66827,83063,10040,0,Spring,85,0
2020-04-19,East US,Storage,0,0,0,1072,Spring,108,0
2020-04-19,West Europe,Compute,50979,53668,9415,0,Spring,91,2
2020-04-19,West Europe,Storage,0,0,0,595,Spring,92,2
2020-04-19,Central India,Compute,178021,202446,4958,0,Spring,83,0
2020-04-19,Central India,Storage,0,0,0,858,Spring,105,3
2020-04-20,East US,Compute,104845,121513,12015,0,Spring,91,3
2020-04-20,East US,Storage,0,0,0,322,Spring,95,0
2020-04-20,West Europe,Compute,66876,75097,5148,0,Spring,87,0
2020-04-20,West Europe,Storage,0,0,0,456,Spring,90,0
2020-04-20,Central India,Compute,118353,138928,7396,0,Spring,81,3
2020-04-20,Central India,Storage,0,0,0,518,Spring,108,3
2020-04-21,East US,Compute,118619,137484,10504,0,Spring,83,0
2020-04-21,East US,Storage,0,0,0,555,Spring,98,0
2020-04-21,West Europe,Compute,57291,62587,3282,0,Spring,96,1
2020-04-21,West Europe,Storage,0,0,0,1024,Spring,99,0
2020-04-21,Central India,Compute,103729,115097,12567,0,Spring,84,3
2020-04-21,Central India,Storage,0,0,0,753,Spring,83,0
2020-04-22,East US,Compute,52355,55649,13959,0,Spring,107,2
2020-04-22,East US,Storage,0,0,0,446,Spring,82,1
2020-04-22,West Europe,Compute,152899,186073,10342,0,Spring,92,1
2020-04-22,West Europe,Storage,0,0,0,335,Spring,94,0
2020-04-22,Central India,Compute,65695,70939,4995,0,Spring,84,0
2020-04-22,Central India,Storage,0,0,0,743,Spring,106,0
2020-04-23,East US,Compute,83224,100794,3982,0,Spring,83,0
2020-04-23,East US,Storage,0,0,0,590,Spring,89,0
2020-04-23,West Europe,Compute,120716,137906,11725,0,Spring,87,0
2020-04-23,West Europe,Storage,0,0,0,1107,Spring,88,0
2020-04-23,Central India,Compute,137984,150300,9226,0,Spring,106,0
2020-04-23,Central India,Storage,0,0,0,1056,Spring,105,0
2020-04-24,East US,Compute,82539,98845,10095,0,Spring,99,2
2020-04-24,East US,Storage,0,0,0,420,Spring,95,0
2020-04-24,West Europe,Compute,53287,57225,9134,0,Spring,92,2
2020-04-24,West Europe,Storage,0,0,0,550,Spring,103,2
2020-04-24,Central India,Compute,72233,87708,3126,0,Spring,93,0
2020-04-24,Central India,Storage,0,0,0,986,Spring,98,0
2020-04-25,East US,Compute,127813,143839,5240,0,Spring,94,0
2020-04-25,East US,Storage,0,0,0,401,Spring,90,0
2020-04-25,West Europe,Compute,70896,75132,14408,0,Spring,93,0
2020-04-25,West Europe,Storage,0,0,0,847,Spring,91,0
2020-04-25,Central India,Compute,73732,89081,4709,0,Spring,99,0
2020-04-25,Central India,Storage,0,0,0,772,Spring,109,1
2020-04-26,East US,Compute,111522,125931,8269,0,Spring,97,3
2020-04-26,East US,Storage,0,0,0,998,Spring,90,3
2020-04-26,West Europe,Compute,99248,118562,9471,0,Spring,98,0
2020-04-26,West Europe,Storage,0,0,0,423,Spring,80,2
2020-04-26,Central India,Compute,109397,127924,9774,0,Spring,86,0
2020-04-26,Central India,Storage,0,0,0,355,Spring,101,0
2020-04-27,East US,Compute,174168,216676,4167,0,Spring,96,3
2020-04-27,East US,Storage,0,0,0,693,Spring,94,3
2020-04-27,West Europe,Compute,128390,140061,14951,0,Spring,86,1
2020-04-27,West Europe,Storage,0,0,0,432,Spring,89,2
2020-04-27,Central India,Compute,161881,183846,5764,0,Spring,100,0
2020-04-27,Central India,Storage,0,0,0,607,Spring,104,2
2020-04-28,East US,Compute,160196,187966,3015,0,Spring,106,0
2020-04-28,East US,Storage,0,0,0,1001,Spring,104,1
2020-04-28,West Europe,Compute,51162,55352,14347,0,Spring,86,0
2020-04-28,West Europe,Storage,0,0,0,1110,Spring,105,0
2020-04-28,Central India,Compute,140556,162898,6806,0,Spring,83,0
2020-04-28,Central India,Storage,0,0,0,900,Spring,107,2
2020-04-29,East US,Compute,105993,111806,14839,0,Spring,97,0
2020-04-29,East US,Storage,0,0,0,497,Spring,98,3
2020-04-29,West Europe,Compute,105350,131208,8039,0,Spring,98,0
2020-04-29,West Europe,Storage,0,0,0,748,Spring,109,1
2020-04-29,Central India,Compute,159784,184079,7371,0,Spring,103,3
2020-04-29,Central India,Storage,0,0,0,758,Spring,99,1
2020-04-30,East US,Compute,145741,159037,13806,0,Spring,81,0
2020-04-30,East US,Storage,0,0,0,707,Spring,103,0
2020-04-30,West Europe,Compute,82277,94228,7411,0,Spring,107,0
2020-04-30,West Europe,Storage,0,0,0,607,Spring,94,2
2020-04-30,Central India,Compute,106884,133030,11242,0,Spring,88,2
2020-04-30,Central India,Storage,0,0,0,1010,Spring,84,3
2020-05-01,East US,Compute,175715,212874,12397,0,Spring,108,3
2020-05-01,East US,Storage,0,0,0,1178,Spring,108,0
2020-05-01,West Europe,Compute,83125,101154,13670,0,Spring,82,0
2020-05-01,West Europe,Storage,0,0,0,320,Spring,103,0
2020-05-01,Central India,Compute,142858,151754,7861,0,Spring,104,3
2020-05-01,Central India,Storage,0,0,0,499,Spring,82,3
2020-05-02,East US,Compute,143569,163690,4172,0,Spring,83,0
2020-05-02,East US,Storage,0,0,0,750,Spring,85,3
2020-05-02,West Europe,Compute,114213,141110,10075,0,Spring,82,0
2020-05-02,West Europe,Storage,0,0,0,528,Spring,85,0
2020-05-02,Central India,Compute,115486,141624,9609,0,Spring,105,0
2020-05-02,Central India,Storage,0,0,0,312,Spring,86,0
2020-05-03,East US,Compute,149914,160888,6637,0,Spring,88,3
2020-05-03,East US,Storage,0,0,0,654,Spring,97,0
2020-05-03,West Europe,Compute,86430,105758,7955,0,Spring,82,0
2020-05-03,West Europe,Storage,0,0,0,666,Spring,88,3
2020-05-03,Central India,Compute,150717,181059,9297,0,Spring,99,1
2020-05-03,Central India,Storage,0,0,0,875,Spring,102,2
2020-05-04,East US,Compute,83171,101319,12399,0,Spring,99,1
2020-05-04,East US,Storage,0,0,0,729,Spring,108,0
2020-05-04,West Europe,Compute,61819,75291,9001,0,Spring,94,0
2020-05-04,West Europe,Storage,0,0,0,768,Spring,93,3
2020-05-04,Central India,Compute,114237,139326,13628,0,Spring,109,3
2020-05-04,Central India,Storage,0,0,0,599,Spring,102,0
2020-05-05,East US,Compute,97212,104264,8123,0,Spring,88,0
2020-05-05,East US,Storage,0,0,0,413,Spring,89,3
2020-05-05,West Europe,Compute,179006,221473,13455,0,Spring,106,0
2020-05-05,West Europe,Storage,0,0,0,629,Spring,89,0
2020-05-05,Central India,Compute,178140,193840,14637,0,Spring,81,0
2020-05-05,Central India,Storage,0,0,0,970,Spring,86,0
2020-05-06,East US,Compute,159239,178756,12932,0,Spring,98,0
2020-05-06,East US,Storage,0,0,0,391,Spring,103,0
2020-05-06,West Europe,Compute,162789,172906,8682,0,Spring,96,0
2020-05-06,West Europe,Storage,0,0,0,309,Spring,101,2
2020-05-06,Central India,Compute,152801,178906,7130,0,Spring,94,3
2020-05-06,Central India,Storage,0,0,0,539,Spring,82,0
2020-05-07,East US,Compute,136876,152437,6327,0,Spring,84,0
2020-05-07,East US,Storage,0,0,0,979,Spring,92,0
2020-05-07,West Europe,Compute,132511,141117,3785,0,Spring,86,3
2020-05-07,West Europe,Storage,0,0,0,972,Spring,94,3
2020-05-07,Central India,Compute,154258,164714,5045,0,Spring,109,2
2020-05-07,Central India,Storage,0,0,0,1134,Spring,99,3
2020-05-08,East US,Compute,177335,218066,13477,0,Spring,99,0
2020-05-08,East US,Storage,0,0,0,977,Spring,100,1
2020-05-08,West Europe,Compute,161415,198955,13997,0,Spring,106,1
2020-05-08,West Europe,Storage,0,0,0,1198,Spring,98,1
2020-05-08,Central India,Compute,64151,79057,5304,0,Spring,103,0
