Date,Region,Service,Daily_Usage_Units,Peak_Usage_Units,VM_Count,Storage_TB,Season,Econ_Index,Downtime_Min,Usage_Lag_1,Usage_Lag_7,Week_Over_Week_Growth,Seasonality_Factor
2020-08-17,East US,Compute,63280,72284,7193,0,Summer,92,3,147536.0,143430.0,-55.880917520741825,1.1823959845823784
2020-08-18,East US,Compute,81544,91463,3818,0,Summer,87,3,63280.0,78001.0,4.542249458340278,1.0972347301905987
2020-08-19,East US,Compute,127928,145996,5971,0,Summer,95,0,81544.0,158096.0,-19.08207671288331,1.1471869874793788
2020-08-20,East US,Compute,83761,99303,13512,0,Summer,81,0,127928.0,158235.0,-47.065440642082976,1.1144993011895985
2020-08-21,East US,Compute,69441,76768,3813,0,Summer,98,2,83761.0,125163.0,-44.5195465113492,1.1990502153786917
2020-08-22,East US,Compute,90400,95217,6629,0,Summer,100,0,69441.0,96418.0,-6.241573150241656,1.192125316528325
2020-08-23,East US,Compute,142675,154233,7014,0,Summer,91,0,90400.0,147536.0,-3.2947890684307555,1.0965403010173067
2020-08-24,East US,Compute,86061,106494,4944,0,Summer,86,3,142675.0,63280.0,36.00031605562579,1.0806154061846693
2020-08-25,East US,Compute,132751,145731,9586,0,Summer,98,0,86061.0,81544.0,62.796772294712056,1.1675531336311633
2020-08-26,East US,Compute,170701,184212,10921,0,Summer,80,0,132751.0,127928.0,33.43521355762616,1.1217343090528291
2020-08-27,East US,Compute,51400,54390,11851,0,Summer,84,0,170701.0,83761.0,-38.63492556201574,1.164426919602426
2020-08-28,East US,Compute,131128,147487,11708,0,Summer,98,0,51400.0,69441.0,88.83368615083307,1.1829097036056795
2020-08-29,East US,Compute,152514,182905,3184,0,Summer,88,0,131128.0,90400.0,68.71017699115043,1.1697355144898978
2020-08-30,East US,Compute,147548,173296,3669,0,Summer,90,0,152514.0,142675.0,3.415454704748554,1.1800095266314647
2020-08-31,East US,Compute,138604,165199,8075,0,Summer,86,0,147548.0,86061.0,61.05320644659022,1.1686558339797302
2020-09-01,East US,Compute,78989,94482,10023,0,Autumn,96,3,138604.0,132751.0,-40.498376660062824,1.082046764770121
2020-09-02,East US,Compute,147628,175522,3778,0,Autumn,98,0,78989.0,170701.0,-13.516616774359846,1.1603869440640888
2020-09-03,East US,Compute,78626,85064,6202,0,Autumn,82,3,147628.0,51400.0,52.96887159533073,1.0584618013272957
2020-09-04,East US,Compute,147638,160227,4401,0,Autumn,84,0,78626.0,131128.0,12.590751021902264,1.1805017753131706
2020-09-05,East US,Compute,174694,212837,11111,0,Autumn,107,0,147638.0,152514.0,14.542927206682666,1.1565734071980458
2020-09-06,East US,Compute,70136,76973,4461,0,Autumn,102,0,174694.0,147548.0,-52.46563830075637,1.1117959605973327
2020-09-07,East US,Compute,157389,188596,11015,0,Autumn,97,1,70136.0,138604.0,13.552999913422411,1.1330550090724045
2020-09-08,East US,Compute,113612,123469,9712,0,Autumn,83,2,157389.0,78989.0,43.83268556381268,1.1893428725921544
2020-09-09,East US,Compute,72338,78010,12220,0,Autumn,89,1,113612.0,147628.0,-50.999810334082966,1.089495461290377
2020-09-10,East US,Compute,56653,69985,4095,0,Autumn,92,0,72338.0,78626.0,-27.946226439091394,1.107594485961184
2020-09-11,East US,Compute,177665,205316,3350,0,Autumn,93,1,56653.0,147638.0,20.33825979761308,1.1731518103075111
2020-09-12,East US,Compute,179605,192501,7010,0,Autumn,97,1,177665.0,174694.0,2.811201300559836,1.144114362570745
2020-09-13,East US,Compute,125426,153794,11449,0,Autumn,98,1,179605.0,70136.0,78.83255389528915,1.1987036719283097
2020-09-14,East US,Compute,62108,76418,9179,0,Autumn,90,1,125426.0,157389.0,-60.538538271416684,1.1204214260174996
2020-09-15,East US,Compute,78916,92690,9861,0,Autumn,86,0,62108.0,113612.0,-30.539027567510473,1.088011729307258
2020-09-16,East US,Compute,71824,79222,6477,0,Autumn,92,1,78916.0,72338.0,-0.710553236196743,1.176834963895726
2020-09-17,East US,Compute,162606,183517,4021,0,Autumn,90,0,71824.0,56653.0,187.02098741461174,1.1030387664903258
2020-09-18,East US,Compute,107300,114200,3399,0,Autumn,103,1,162606.0,177665.0,-39.60543719922326,1.1683373502418464
2020-09-19,East US,Compute,56443,70248,7043,0,Autumn,91,3,107300.0,179605.0,-68.57381476016815,1.0728023243752773
2020-09-20,East US,Compute,52637,64919,5262,0,Autumn,104,0,56443.0,125426.0,-58.03342209749175,1.1887616306798006
2020-09-21,East US,Compute,66600,73965,12536,0,Autumn,87,0,52637.0,62108.0,7.23256263283313,1.195675243493161
2020-09-22,East US,Compute,167261,179347,6598,0,Autumn,109,2,66600.0,78916.0,111.94814739723252,1.1177937801409565
2020-09-23,East US,Compute,172806,212279,13924,0,Autumn,90,1,167261.0,71824.0,140.59645800846513,1.1085601939968424
2020-09-24,East US,Compute,156189,173811,10176,0,Autumn,85,2,172806.0,162606.0,-3.9463488432161173,1.1408938259019161
2020-09-25,East US,Compute,113353,122945,5678,0,Autumn,96,2,156189.0,107300.0,5.641192917054986,1.0770886176704773
2020-09-26,East US,Compute,105894,120510,12612,0,Autumn,109,3,113353.0,56443.0,87.61228141665043,1.1515915702892037
2020-09-27,East US,Compute,67535,71424,5067,0,Autumn,101,1,105894.0,52637.0,28.303284761669552,1.1523036472526162
2020-09-28,East US,Compute,78407,82622,11835,0,Autumn,85,0,67535.0,66600.0,17.72822822822823,1.0881139322046163
2020-09-29,East US,Compute,130620,144932,10338,0,Autumn,91,0,78407.0,167261.0,-21.906481487017295,1.138595536547253
2020-09-30,East US,Compute,124722,134426,5415,0,Autumn,94,0,130620.0,172806.0,-27.825422728377486,1.1618317814808374
2020-10-01,East US,Compute,65993,72417,13234,0,Autumn,95,0,124722.0,156189.0,-57.7479848132711,1.126356460436559
2020-10-02,East US,Compute,95842,107460,11213,0,Autumn,86,2,65993.0,113353.0,-15.44820163559853,1.0953286666096194
2020-10-03,East US,Compute,86471,96177,4044,0,Autumn,83,3,95842.0,105894.0,-18.34192683249287,1.1824357267520305
2020-10-04,East US,Compute,126857,143731,13014,0,Autumn,96,0,86471.0,67535.0,87.83889834900422,1.1579019091782756
2020-10-05,East US,Compute,161468,173293,10644,0,Autumn,98,0,126857.0,78407.0,105.93569451707118,1.1575444115434887
2020-10-06,East US,Compute,158751,178766,4694,0,Autumn,104,1,161468.0,130620.0,21.53651814423519,1.0838027587755485
2020-10-07,East US,Compute,85143,95549,14227,0,Autumn,89,2,158751.0,124722.0,-31.733775917640834,1.125588964586671
2020-10-08,East US,Compute,56004,62232,6081,0,Autumn,106,0,85143.0,65993.0,-15.136453866319155,1.0541032299125506
2020-10-09,East US,Compute,113641,133659,10834,0,Autumn,104,0,56004.0,95842.0,18.57119008367939,1.1538092258068642
2020-10-10,East US,Compute,51603,56475,12707,0,Autumn,90,0,113641.0,86471.0,-40.32334539903552,1.1094383942359152
2020-10-11,East US,Compute,139447,169932,11147,0,Autumn,82,0,51603.0,126857.0,9.924560725856674,1.1315804453965324
2020-10-12,East US,Compute,147610,171666,3535,0,Autumn,88,1,139447.0,161468.0,-8.58250551192806,1.1297378091425974
2020-10-13,East US,Compute,149118,171154,14979,0,Autumn,109,1,147610.0,158751.0,-6.0679932724833225,1.0776234902843842
2020-10-14,East US,Compute,84788,94798,9976,0,Autumn,104,0,149118.0,85143.0,-0.4169456091516625,1.1760959625315057
2020-10-15,East US,Compute,74839,93030,11932,0,Autumn,88,0,84788.0,56004.0,33.631526319548605,1.1864111651210507
2020-10-16,East US,Compute,50445,56117,8909,0,Autumn,87,1,74839.0,113641.0,-55.61021110338699,1.1941172598219512
2020-10-17,East US,Compute,66536,70285,12985,0,Autumn,84,2,50445.0,51603.0,28.938240024804756,1.1695400152075286
2020-10-18,East US,Compute,133302,140000,13710,0,Autumn,80,1,66536.0,139447.0,-4.406692148271387,1.1097083920421786
2020-10-19,East US,Compute,120547,136383,12279,0,Autumn,98,0,133302.0,147610.0,-18.334123704356074,1.1742464589383665
2020-10-20,East US,Compute,121630,135593,10292,0,Autumn,82,2,120547.0,149118.0,-18.433723628267547,1.0732054313568948
2020-10-21,East US,Compute,88508,109039,4591,0,Autumn,101,2,121630.0,84788.0,4.387413313204699,1.0737949045185409
2020-10-22,East US,Compute,151683,171417,13110,0,Autumn,105,0,88508.0,74839.0,102.67908443458624,1.0805466150424816
2020-10-23,East US,Compute,120747,144550,3002,0,Autumn,99,0,151683.0,50445.0,139.36366339577756,1.1892668914935995
2020-10-24,East US,Compute,99887,105281,14917,0,Autumn,89,0,120747.0,66536.0,50.124744499218465,1.0600941467142322
2020-10-25,East US,Compute,111852,127234,11270,0,Autumn,100,3,99887.0,133302.0,-16.09128145114102,1.1174093088169905
2020-10-26,East US,Compute,141870,154680,10555,0,Autumn,103,3,111852.0,120547.0,17.68853642147876,1.1010403598941931
2020-10-27,East US,Compute,101876,116466,9251,0,Autumn,94,1,141870.0,121630.0,-16.241058949272382,1.0725459191131723
2020-10-28,East US,Compute,150671,188126,4723,0,Autumn,98,0,101876.0,88508.0,70.23432910019434,1.1584957881052746
2020-10-29,East US,Compute,128383,137435,3148,0,Autumn,108,0,150671.0,151683.0,-15.360983102918588,1.1062282977813838
2020-10-30,East US,Compute,112626,127267,4465,0,Autumn,103,3,128383.0,120747.0,-6.7256329349797515,1.0702739935933483
2020-10-31,East US,Compute,100681,113317,9628,0,Autumn,90,0,112626.0,99887.0,0.7948982350055563,1.177999313345476
2020-11-01,East US,Compute,123992,133427,10308,0,Autumn,83,0,100681.0,111852.0,10.853628008439724,1.0520357689407163
2020-11-02,East US,Compute,173374,202002,4984,0,Autumn,86,3,123992.0,141870.0,22.20624515401424,1.1263392322206656
2020-11-03,East US,Compute,141516,164165,5083,0,Autumn,96,0,173374.0,101876.0,38.91004750873611,1.075466812292074
2020-11-04,East US,Compute,129235,153611,12486,0,Autumn,105,0,141516.0,150671.0,-14.22702444398723,1.1089861200355948
2020-11-05,East US,Compute,148123,180065,13301,0,Autumn,108,1,129235.0,128383.0,15.375867521400806,1.1695465129576663
2020-11-06,East US,Compute,157355,176173,10887,0,Autumn,99,0,148123.0,112626.0,39.71463072469945,1.1053764072071512
2020-11-07,East US,Compute,101938,120861,11615,0,Autumn,84,0,157355.0,100681.0,1.2484977304555973,1.1356927724562305
2020-11-08,East US,Compute,50033,62252,11196,0,Autumn,92,0,101938.0,123992.0,-59.64820310987806,1.1045235796626292
2020-11-09,East US,Compute,156811,194541,5111,0,Autumn,99,0,50033.0,173374.0,-9.553335563579314,1.1881064277763724
2020-11-10,East US,Compute,144439,160829,3331,0,Autumn,94,0,156811.0,141516.0,2.065490827892252,1.1833060221974674
2020-11-11,East US,Compute,66254,76831,14569,0,Autumn,91,0,144439.0,129235.0,-48.73370217046466,1.1881510720237687
2020-11-12,East US,Compute,80713,92350,9416,0,Autumn,92,0,66254.0,148123.0,-45.50947523342087,1.113764688999675
2020-11-13,East US,Compute,121481,144316,10394,0,Autumn,90,3,80713.0,157355.0,-22.798131613231227,1.1626200039059582
2020-11-14,East US,Compute,139707,162412,13417,0,Autumn,89,2,121481.0,101938.0,37.05095253977908,1.0950593923120546
2020-11-15,East US,Compute,141434,153746,11677,0,Autumn,105,0,139707.0,50033.0,182.68143025603104,1.1796670285813389
2020-11-16,East US,Compute,50205,56407,9540,0,Autumn,93,0,141434.0,156811.0,-67.98375113990728,1.1026481680508382
2020-11-17,East US,Compute,122551,137832,3089,0,Autumn,102,3,50205.0,144439.0,-15.153801950996614,1.1515775498284218
2020-11-18,East US,Compute,118553,136884,10432,0,Autumn,83,1,122551.0,66254.0,78.93712077761343,1.122494555070757
2020-11-19,East US,Compute,137856,161390,9667,0,Autumn,101,1,118553.0,80713.0,70.79776492014918,1.0682307714867338
2020-11-20,East US,Compute,128309,155115,10746,0,Autumn,102,2,137856.0,121481.0,5.620632032992813,1.1320173863795928
2020-11-21,East US,Compute,113562,141871,4767,0,Autumn,80,0,128309.0,139707.0,-18.714166076145077,1.1078166361645225
2020-11-22,East US,Compute,165117,196829,5567,0,Autumn,88,2,113562.0,141434.0,16.744912821528064,1.0834904073444027
2020-11-23,East US,Compute,144680,175154,9397,0,Autumn,91,1,165117.0,50205.0,188.1784682800518,1.1692832724109066
2020-11-24,East US,Compute,126169,151066,12112,0,Autumn,93,0,144680.0,122551.0,2.9522402917968846,1.0839309725129824
2020-11-25,East US,Compute,144979,174417,14526,0,Autumn,84,0,126169.0,118553.0,22.290452371513165,1.1102790408341174
2020-11-26,East US,Compute,136515,146392,9140,0,Autumn,107,0,144979.0,137856.0,-0.9727541782729806,1.128464052453292
2020-11-27,East US,Compute,53970,66175,9514,0,Autumn,101,2,136515.0,128309.0,-57.93747905447007,1.1386697159430217
2020-11-28,East US,Compute,67709,81759,8240,0,Autumn,98,0,53970.0,113562.0,-40.37706274986351,1.0570409666908553
2020-11-29,East US,Compute,167535,207340,8285,0,Autumn,105,1,67709.0,165117.0,1.4644161412816368,1.1661855809954222
2020-11-30,East US,Compute,54719,62546,13558,0,Autumn,86,0,167535.0,144680.0,-62.179292231130766,1.160991488658131
2020-12-01,East US,Compute,131317,147295,3777,0,Winter,95,0,54719.0,126169.0,4.080241580736947,1.1704767924386261
2020-12-02,East US,Compute,114770,136584,10650,0,Winter,93,0,131317.0,144979.0,-20.83681084846771,1.0599859073681248
2020-12-03,East US,Compute,70352,78204,14799,0,Winter,109,3,114770.0,136515.0,-48.46573636596711,1.1812261328931863
2020-12-04,East US,Compute,56892,67288,14293,0,Winter,109,1,70352.0,53970.0,5.414118954974986,1.1805759625308982
2020-12-05,East US,Compute,168490,190474,6491,0,Winter,96,0,56892.0,67709.0,148.84431907131992,1.1406832018063924
2020-12-06,East US,Compute,69769,84267,14728,0,Winter,100,3,168490.0,167535.0,-58.355567493359594,1.1495262311577708
2020-12-07,East US,Compute,167215,202723,3584,0,Winter,80,0,69769.0,54719.0,205.58855242237613,1.1176673274956803
2020-12-08,East US,Compute,146168,159263,13918,0,Winter,109,0,167215.0,131317.0,11.30927450368193,1.1785284315657232
2020-12-09,East US,Compute,65637,78910,7863,0,Winter,101,1,146168.0,114770.0,-42.80996776161018,1.1742877877506321
2020-12-10,East US,Compute,92157,114908,8033,0,Winter,93,0,65637.0,70352.0,30.99414373436434,1.0648405084184671
2020-12-11,East US,Compute,143901,166939,3746,0,Winter,82,3,92157.0,56892.0,152.93714406243407,1.151915761066811
2020-12-12,East US,Compute,157313,174398,12175,0,Winter,87,1,143901.0,168490.0,-6.6336281084930855,1.0628418453266228
2020-12-13,East US,Compute,130562,147243,7099,0,Winter,102,2,157313.0,69769.0,87.1346873253164,1.1439344036597126
2020-12-14,East US,Compute,67375,79490,3545,0,Winter,92,0,130562.0,167215.0,-59.707562120623145,1.175940398480325
2020-12-15,East US,Compute,94127,107364,12004,0,Winter,90,3,67375.0,146168.0,-35.60355207706201,1.1061344903066466
2020-12-16,East US,Compute,116514,124800,5034,0,Winter,98,0,94127.0,65637.0,77.51268339503635,1.1438783949433446
2020-12-17,East US,Compute,74844,89699,11471,0,Winter,106,3,116514.0,92157.0,-18.786418828737915,1.1499668978859734
2020-12-18,East US,Compute,96204,117475,9963,0,Winter,107,2,74844.0,143901.0,-33.14570433839932,1.1598452979412859
2020-12-19,East US,Compute,110107,135877,11944,0,Winter,94,0,96204.0,157313.0,-30.007691672016932,1.1727289480063638
2020-12-20,East US,Compute,169060,182012,8139,0,Winter,89,2,110107.0,130562.0,29.486374289609536,1.1756898472963198
2020-12-21,East US,Compute,105718,126642,14401,0,Winter,107,1,169060.0,67375.0,56.90983302411874,1.1922416768530015
2020-12-22,East US,Compute,130520,146275,10772,0,Winter,81,0,105718.0,94127.0,38.66372029279591,1.1860421278126179
2020-12-23,East US,Compute,63731,74659,11683,0,Winter,92,2,130520.0,116514.0,-45.30185213794051,1.1624409996424976
2020-12-24,East US,Compute,159869,169294,5395,0,Winter,91,1,63731.0,74844.0,113.60296082518305,1.1071241058462293
2020-12-25,East US,Compute,176511,195260,9727,0,Winter,102,0,159869.0,96204.0,83.47573905450916,1.0736873186401448
2020-12-26,East US,Compute,92880,101844,5752,0,Winter,92,3,176511.0,110107.0,-15.645690101446775,1.0529897583121643
2020-12-27,East US,Compute,164191,203964,8621,0,Winter,104,0,92880.0,169060.0,-2.8800425884301433,1.1520580746396556
2020-12-28,East US,Compute,168181,178797,5878,0,Winter,91,2,164191.0,105718.0,59.084545678124826,1.1978158164803576
2020-12-29,East US,Compute,174951,197520,8667,0,Winter,86,2,168181.0,130520.0,34.04152620288078,1.081876900917752
2020-12-30,East US,Compute,174158,194578,7840,0,Winter,106,0,174951.0,63731.0,173.270464922879,1.0852847969984192
2020-12-31,East US,Compute,148874,169429,5317,0,Winter,88,0,174158.0,159869.0,-6.877505958003114,1.1104848689248388
2021-01-01,East US,Compute,140288,149962,4262,0,Winter,83,0,148874.0,176511.0,-20.52166720487675,1.1825512085314454
2021-01-02,East US,Compute,155219,173210,13929,0,Winter,81,0,140288.0,92880.0,67.1177863910422,1.1311874129905108
2021-01-03,East US,Compute,82669,89884,9622,0,Winter,81,0,155219.0,164191.0,-49.650711671163464,1.0788057718142727
2021-01-04,East US,Compute,117904,131609,8793,0,Winter,80,0,82669.0,168181.0,-29.894577865513938,1.142760716781434
2021-01-05,East US,Compute,94992,110515,10409,0,Winter,104,1,117904.0,174951.0,-45.703654166023625,1.1432803418144537
2021-01-06,East US,Compute,128961,150830,11654,0,Winter,103,0,94992.0,174158.0,-25.951721999563617,1.1796847654717422
2021-01-07,East US,Compute,174788,217800,14541,0,Winter,90,1,128961.0,148874.0,17.4066660397383,1.1185593354208967
2021-01-08,East US,Compute,162374,202322,6114,0,Winter,81,3,174788.0,140288.0,15.743328010948904,1.0846023688350432
2021-01-09,East US,Compute,155397,166866,9702,0,Winter,81,2,162374.0,155219.0,0.11467668262261708,1.1172508826659366
2021-01-10,East US,Compute,66638,73920,3894,0,Winter,91,0,155397.0,82669.0,-19.391791360727723,1.1241935774010756
2021-01-11,East US,Compute,122925,143565,10842,0,Winter,80,0,66638.0,117904.0,4.258549328267065,1.1449035269407808
2021-01-12,East US,Compute,66012,73404,4928,0,Winter,105,0,122925.0,94992.0,-30.507832238504296,1.1960493915546986
2021-01-13,East US,Compute,115547,122133,14987,0,Winter,83,0,66012.0,128961.0,-10.401594280441374,1.1300252552610481
2021-01-14,East US,Compute,70212,82617,6492,0,Winter,108,1,115547.0,174788.0,-59.83019429251436,1.1506426184500471
2021-01-15,East US,Compute,108115,115088,4335,0,Winter,86,0,70212.0,162374.0,-33.416064148201066,1.1776034455754472
2021-01-16,East US,Compute,76445,92225,5025,0,Winter,103,1,108115.0,155397.0,-50.80664362889888,1.082682695274523
2021-01-17,East US,Compute,158266,197694,13686,0,Winter,103,1,76445.0,66638.0,137.5011254839581,1.1196071349727055
2021-01-18,East US,Compute,162920,193097,7587,0,Winter,98,0,158266.0,122925.0,32.536099247508645,1.0508742744678097
2021-01-19,East US,Compute,173910,207889,9064,0,Winter,94,1,162920.0,66012.0,163.45209961825122,1.1158454188976694
2021-01-20,East US,Compute,176458,204600,9955,0,Winter,88,2,173910.0,115547.0,52.71534527075562,1.0827636746649467
2021-01-21,East US,Compute,160651,174345,5823,0,Winter,82,0,176458.0,70212.0,128.80846578932378,1.1585660640069038
2021-01-22,East US,Compute,125642,152123,8994,0,Winter,84,1,160651.0,108115.0,16.211441520603064,1.165221000795967
2021-01-23,East US,Compute,176549,207580,12423,0,Winter,80,0,125642.0,76445.0,130.94904833540454,1.1191812921895146
2021-01-24,East US,Compute,115833,126906,5812,0,Winter,107,1,176549.0,158266.0,-26.81119128555723,1.1758549447186697
2021-01-25,East US,Compute,166305,193253,10772,0,Winter,99,2,115833.0,162920.0,2.077706849987724,1.0876268376392955
2021-01-26,East US,Compute,168440,207632,5578,0,Winter,95,0,166305.0,173910.0,-3.14530504283825,1.1743482487812782
